longitude	latitude	date	location_name	number_of_smells
-0.012551845982670784	51.59951210021973	1896/01/01	Waltham Forest	1
-0.012551845982670784	51.59951210021973	1897/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1902/01/01	Waltham Forest	7
-0.012551845982670784	51.59951210021973	1903/01/01	Waltham Forest	5
-0.012551845982670784	51.59951210021973	1904/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1905/01/01	Waltham Forest	1
-0.012551845982670784	51.59951210021973	1918/01/01	Waltham Forest	1
-0.012551845982670784	51.59951210021973	1920/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1925/01/01	Waltham Forest	1
-0.012551845982670784	51.59951210021973	1935/01/01	Waltham Forest	4
-0.012551845982670784	51.59951210021973	1938/01/01	Waltham Forest	4
-0.012551845982670784	51.59951210021973	1943/01/01	Waltham Forest	1
-0.012551845982670784	51.59951210021973	1950/01/01	Waltham Forest	1
-0.012551845982670784	51.59951210021973	1951/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1952/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1953/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1954/01/01	Waltham Forest	5
-0.012551845982670784	51.59951210021973	1955/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1956/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1957/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1958/01/01	Waltham Forest	3
-0.012551845982670784	51.59951210021973	1960/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1961/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1962/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1963/01/01	Waltham Forest	2
-0.012551845982670784	51.59951210021973	1969/01/01	Waltham Forest	1
-0.012551845982670784	51.59951210021973	1972/01/01	Waltham Forest	3
