longitude	latitude	date	location_name	number_of_smells
0.04637220874428749	51.36084365844727	1898/01/01	Bromley	4
0.04637220874428749	51.36084365844727	1905/01/01	Bromley	4
0.04637220874428749	51.36084365844727	1908/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1909/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1910/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1911/01/01	Bromley	4
0.04637220874428749	51.36084365844727	1913/01/01	Bromley	10
0.04637220874428749	51.36084365844727	1914/01/01	Bromley	2
0.04637220874428749	51.36084365844727	1920/01/01	Bromley	2
0.04637220874428749	51.36084365844727	1925/01/01	Bromley	3
0.04637220874428749	51.36084365844727	1934/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1947/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1949/01/01	Bromley	2
0.04637220874428749	51.36084365844727	1950/01/01	Bromley	2
0.04637220874428749	51.36084365844727	1951/01/01	Bromley	2
0.04637220874428749	51.36084365844727	1958/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1959/01/01	Bromley	3
0.04637220874428749	51.36084365844727	1960/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1961/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1962/01/01	Bromley	6
0.04637220874428749	51.36084365844727	1963/01/01	Bromley	5
0.04637220874428749	51.36084365844727	1965/01/01	Bromley	4
0.04637220874428749	51.36084365844727	1966/01/01	Bromley	3
0.04637220874428749	51.36084365844727	1968/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1969/01/01	Bromley	1
0.04637220874428749	51.36084365844727	1970/01/01	Bromley	3
0.04637220874428749	51.36084365844727	1971/01/01	Bromley	2
0.04637220874428749	51.36084365844727	1972/01/01	Bromley	1
