longitude	latitude	date	location_name	number_of_smells
-0.2522659003734589	51.5615177154541	1893/01/01	Brent	2
-0.2522659003734589	51.5615177154541	1895/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1896/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1897/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1898/01/01	Brent	5
-0.2522659003734589	51.5615177154541	1902/01/01	Brent	2
-0.2522659003734589	51.5615177154541	1913/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1914/01/01	Brent	2
-0.2522659003734589	51.5615177154541	1919/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1920/01/01	Brent	3
-0.2522659003734589	51.5615177154541	1933/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1935/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1937/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1938/01/01	Brent	4
-0.2522659003734589	51.5615177154541	1957/01/01	Brent	10
-0.2522659003734589	51.5615177154541	1958/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1959/01/01	Brent	9
-0.2522659003734589	51.5615177154541	1960/01/01	Brent	4
-0.2522659003734589	51.5615177154541	1961/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1962/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1964/01/01	Brent	1
-0.2522659003734589	51.5615177154541	1972/01/01	Brent	2
