longitude	latitude	date	location_name	number_of_smells
0.15247684717178345	51.45184707641602	1913/01/01	Bexley	2
0.15247684717178345	51.45184707641602	1944/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1949/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1950/01/01	Bexley	3
0.15247684717178345	51.45184707641602	1952/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1953/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1954/01/01	Bexley	3
0.15247684717178345	51.45184707641602	1955/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1960/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1961/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1962/01/01	Bexley	2
0.15247684717178345	51.45184707641602	1963/01/01	Bexley	1
0.15247684717178345	51.45184707641602	1971/01/01	Bexley	1
