longitude	latitude	date	location_name	number_of_smells
-0.026297778822481632	51.51153373718262	1891/01/01	Tower Hamlets	6
-0.026297778822481632	51.51153373718262	1892/01/01	Tower Hamlets	4
-0.026297778822481632	51.51153373718262	1893/01/01	Tower Hamlets	8
-0.026297778822481632	51.51153373718262	1894/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1895/01/01	Tower Hamlets	4
-0.026297778822481632	51.51153373718262	1896/01/01	Tower Hamlets	3
-0.026297778822481632	51.51153373718262	1897/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1898/01/01	Tower Hamlets	5
-0.026297778822481632	51.51153373718262	1899/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1900/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1901/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1902/01/01	Tower Hamlets	4
-0.026297778822481632	51.51153373718262	1903/01/01	Tower Hamlets	6
-0.026297778822481632	51.51153373718262	1904/01/01	Tower Hamlets	12
-0.026297778822481632	51.51153373718262	1905/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1906/01/01	Tower Hamlets	21
-0.026297778822481632	51.51153373718262	1907/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1908/01/01	Tower Hamlets	5
-0.026297778822481632	51.51153373718262	1909/01/01	Tower Hamlets	18
-0.026297778822481632	51.51153373718262	1910/01/01	Tower Hamlets	4
-0.026297778822481632	51.51153373718262	1911/01/01	Tower Hamlets	3
-0.026297778822481632	51.51153373718262	1912/01/01	Tower Hamlets	6
-0.026297778822481632	51.51153373718262	1913/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1914/01/01	Tower Hamlets	4
-0.026297778822481632	51.51153373718262	1915/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1920/01/01	Tower Hamlets	3
-0.026297778822481632	51.51153373718262	1923/01/01	Tower Hamlets	6
-0.026297778822481632	51.51153373718262	1924/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1925/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1927/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1928/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1929/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1932/01/01	Tower Hamlets	3
-0.026297778822481632	51.51153373718262	1933/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1936/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1937/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1938/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1948/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1950/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1951/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1954/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1955/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1957/01/01	Tower Hamlets	4
-0.026297778822481632	51.51153373718262	1958/01/01	Tower Hamlets	1
-0.026297778822481632	51.51153373718262	1959/01/01	Tower Hamlets	5
-0.026297778822481632	51.51153373718262	1960/01/01	Tower Hamlets	3
-0.026297778822481632	51.51153373718262	1961/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1962/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1963/01/01	Tower Hamlets	4
-0.026297778822481632	51.51153373718262	1969/01/01	Tower Hamlets	3
-0.026297778822481632	51.51153373718262	1971/01/01	Tower Hamlets	2
-0.026297778822481632	51.51153373718262	1973/01/01	Tower Hamlets	1
