longitude	latitude	date	location_name	number_of_smells
0.08523288555443287	51.58426856994629	1896/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1897/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1900/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1905/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1906/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1909/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1911/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1912/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1913/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1915/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1919/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1920/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1923/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1924/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1925/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1928/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1929/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1930/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1931/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1935/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1936/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1937/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1938/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1939/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1941/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1942/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1943/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1944/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1945/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1946/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1947/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1948/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1949/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1950/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1951/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1952/01/01	Redbridge	5
0.08523288555443287	51.58426856994629	1953/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1954/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1955/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1956/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1957/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1958/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1959/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1960/01/01	Redbridge	5
0.08523288555443287	51.58426856994629	1961/01/01	Redbridge	4
0.08523288555443287	51.58426856994629	1962/01/01	Redbridge	5
0.08523288555443287	51.58426856994629	1963/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1964/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1965/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1966/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1967/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1968/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1969/01/01	Redbridge	3
0.08523288555443287	51.58426856994629	1970/01/01	Redbridge	1
0.08523288555443287	51.58426856994629	1971/01/01	Redbridge	2
0.08523288555443287	51.58426856994629	1972/01/01	Redbridge	2
