longitude	latitude	date	location_name	number_of_smells
-0.18420803919434547	51.45489501953125	1856/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1865/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1872/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1874/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1877/01/01	Wandsworth	4
-0.18420803919434547	51.45489501953125	1878/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1879/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1881/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1882/01/01	Wandsworth	4
-0.18420803919434547	51.45489501953125	1884/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1885/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1886/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1887/01/01	Wandsworth	16
-0.18420803919434547	51.45489501953125	1890/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1891/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1892/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1893/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1894/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1895/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1896/01/01	Wandsworth	6
-0.18420803919434547	51.45489501953125	1897/01/01	Wandsworth	6
-0.18420803919434547	51.45489501953125	1898/01/01	Wandsworth	4
-0.18420803919434547	51.45489501953125	1899/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1901/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1902/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1903/01/01	Wandsworth	18
-0.18420803919434547	51.45489501953125	1904/01/01	Wandsworth	18
-0.18420803919434547	51.45489501953125	1905/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1906/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1907/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1908/01/01	Wandsworth	6
-0.18420803919434547	51.45489501953125	1909/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1910/01/01	Wandsworth	6
-0.18420803919434547	51.45489501953125	1911/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1912/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1913/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1914/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1915/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1919/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1921/01/01	Wandsworth	4
-0.18420803919434547	51.45489501953125	1922/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1923/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1924/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1925/01/01	Wandsworth	4
-0.18420803919434547	51.45489501953125	1926/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1927/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1928/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1929/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1930/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1931/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1932/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1933/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1934/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1935/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1937/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1938/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1948/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1949/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1950/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1951/01/01	Wandsworth	3
-0.18420803919434547	51.45489501953125	1952/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1953/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1954/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1957/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1958/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1961/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1962/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1964/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1965/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1966/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1969/01/01	Wandsworth	1
-0.18420803919434547	51.45489501953125	1970/01/01	Wandsworth	2
-0.18420803919434547	51.45489501953125	1971/01/01	Wandsworth	5
-0.18420803919434547	51.45489501953125	1972/01/01	Wandsworth	4
