longitude	latitude	date	location_name	number_of_smells
-0.06552019063383341	51.46538543701172	1856/01/01	Southwark	43
-0.06552019063383341	51.46538543701172	1857/01/01	Southwark	68
-0.06552019063383341	51.46538543701172	1858/01/01	Southwark	59
-0.06552019063383341	51.46538543701172	1859/01/01	Southwark	60
-0.06552019063383341	51.46538543701172	1860/01/01	Southwark	20
-0.06552019063383341	51.46538543701172	1863/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1864/01/01	Southwark	8
-0.06552019063383341	51.46538543701172	1865/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1867/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1869/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1871/01/01	Southwark	9
-0.06552019063383341	51.46538543701172	1872/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1873/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1874/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1875/01/01	Southwark	4
-0.06552019063383341	51.46538543701172	1876/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1878/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1879/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1880/01/01	Southwark	6
-0.06552019063383341	51.46538543701172	1881/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1882/01/01	Southwark	4
-0.06552019063383341	51.46538543701172	1883/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1884/01/01	Southwark	5
-0.06552019063383341	51.46538543701172	1885/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1886/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1887/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1888/01/01	Southwark	4
-0.06552019063383341	51.46538543701172	1892/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1893/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1894/01/01	Southwark	5
-0.06552019063383341	51.46538543701172	1895/01/01	Southwark	9
-0.06552019063383341	51.46538543701172	1896/01/01	Southwark	12
-0.06552019063383341	51.46538543701172	1897/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1898/01/01	Southwark	6
-0.06552019063383341	51.46538543701172	1899/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1900/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1902/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1903/01/01	Southwark	7
-0.06552019063383341	51.46538543701172	1904/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1905/01/01	Southwark	4
-0.06552019063383341	51.46538543701172	1906/01/01	Southwark	9
-0.06552019063383341	51.46538543701172	1907/01/01	Southwark	9
-0.06552019063383341	51.46538543701172	1908/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1909/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1910/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1912/01/01	Southwark	10
-0.06552019063383341	51.46538543701172	1913/01/01	Southwark	11
-0.06552019063383341	51.46538543701172	1914/01/01	Southwark	16
-0.06552019063383341	51.46538543701172	1915/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1917/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1923/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1924/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1925/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1929/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1933/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1935/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1936/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1937/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1938/01/01	Southwark	6
-0.06552019063383341	51.46538543701172	1944/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1946/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1947/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1948/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1949/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1950/01/01	Southwark	6
-0.06552019063383341	51.46538543701172	1951/01/01	Southwark	3
-0.06552019063383341	51.46538543701172	1952/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1953/01/01	Southwark	4
-0.06552019063383341	51.46538543701172	1954/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1956/01/01	Southwark	6
-0.06552019063383341	51.46538543701172	1957/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1958/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1960/01/01	Southwark	2
-0.06552019063383341	51.46538543701172	1963/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1964/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1965/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1968/01/01	Southwark	1
-0.06552019063383341	51.46538543701172	1970/01/01	Southwark	2
