longitude	latitude	date	location_name	number_of_smells
-0.09633226785808803	51.58391952514648	1893/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1895/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1897/01/01	Haringey	4
-0.09633226785808803	51.58391952514648	1898/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1906/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1911/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1923/01/01	Haringey	2
-0.09633226785808803	51.58391952514648	1925/01/01	Haringey	2
-0.09633226785808803	51.58391952514648	1938/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1945/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1948/01/01	Haringey	3
-0.09633226785808803	51.58391952514648	1950/01/01	Haringey	3
-0.09633226785808803	51.58391952514648	1951/01/01	Haringey	4
-0.09633226785808803	51.58391952514648	1952/01/01	Haringey	3
-0.09633226785808803	51.58391952514648	1953/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1954/01/01	Haringey	2
-0.09633226785808803	51.58391952514648	1955/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1956/01/01	Haringey	5
-0.09633226785808803	51.58391952514648	1959/01/01	Haringey	2
-0.09633226785808803	51.58391952514648	1960/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1966/01/01	Haringey	1
-0.09633226785808803	51.58391952514648	1967/01/01	Haringey	2
-0.09633226785808803	51.58391952514648	1972/01/01	Haringey	1
