longitude	latitude	date	location_name	number_of_smells
0.04425347456708551	51.52729415893555	1897/01/01	Newham	2
0.04425347456708551	51.52729415893555	1898/01/01	Newham	2
0.04425347456708551	51.52729415893555	1899/01/01	Newham	21
0.04425347456708551	51.52729415893555	1900/01/01	Newham	2
0.04425347456708551	51.52729415893555	1904/01/01	Newham	3
0.04425347456708551	51.52729415893555	1905/01/01	Newham	1
0.04425347456708551	51.52729415893555	1906/01/01	Newham	1
0.04425347456708551	51.52729415893555	1907/01/01	Newham	3
0.04425347456708551	51.52729415893555	1909/01/01	Newham	3
0.04425347456708551	51.52729415893555	1910/01/01	Newham	3
0.04425347456708551	51.52729415893555	1913/01/01	Newham	5
0.04425347456708551	51.52729415893555	1914/01/01	Newham	5
0.04425347456708551	51.52729415893555	1915/01/01	Newham	4
0.04425347456708551	51.52729415893555	1918/01/01	Newham	2
0.04425347456708551	51.52729415893555	1919/01/01	Newham	2
0.04425347456708551	51.52729415893555	1920/01/01	Newham	1
0.04425347456708551	51.52729415893555	1925/01/01	Newham	2
0.04425347456708551	51.52729415893555	1926/01/01	Newham	2
0.04425347456708551	51.52729415893555	1927/01/01	Newham	2
0.04425347456708551	51.52729415893555	1928/01/01	Newham	1
0.04425347456708551	51.52729415893555	1929/01/01	Newham	1
0.04425347456708551	51.52729415893555	1931/01/01	Newham	4
0.04425347456708551	51.52729415893555	1933/01/01	Newham	1
0.04425347456708551	51.52729415893555	1936/01/01	Newham	2
0.04425347456708551	51.52729415893555	1937/01/01	Newham	3
0.04425347456708551	51.52729415893555	1940/01/01	Newham	1
0.04425347456708551	51.52729415893555	1949/01/01	Newham	1
0.04425347456708551	51.52729415893555	1950/01/01	Newham	1
0.04425347456708551	51.52729415893555	1951/01/01	Newham	1
0.04425347456708551	51.52729415893555	1953/01/01	Newham	1
0.04425347456708551	51.52729415893555	1956/01/01	Newham	2
0.04425347456708551	51.52729415893555	1958/01/01	Newham	1
